canonical_url,alternate_url,canonical_status,alternate_status,redirect_target,canonical_tag,title,h1,content_hash,alternate_content_hash,issue,action
https://zhongsai-steelstructure.com/zh/projects/singapore-cr101-depot/,https://zhongsai-steelstructure.com/zh/projects/singapore-cr101-depot,200,308,/zh/projects/singapore-cr101-depot/,https://zhongsai-steelstructure.com/zh/projects/singapore-cr101-depot/,新加坡LTA CR101地铁维修站 | 中赛钢结构项目案例,新加坡LTA CR101地铁维修站,a5fbc45cb324,,non-slash版本状态=308,REVIEW
https://zhongsai-steelstructure.com/zh/projects/singapore-j102-mrt-station/,https://zhongsai-steelstructure.com/zh/projects/singapore-j102-mrt-station,200,308,/zh/projects/singapore-j102-mrt-station/,https://zhongsai-steelstructure.com/zh/projects/singapore-j102-mrt-station/,新加坡LTA J102地铁站 | 中赛钢结构项目案例,新加坡LTA J102地铁站,a7714db2eff3,,non-slash版本状态=308,REVIEW
https://zhongsai-steelstructure.com/zh/projects/singapore-j107-mrt-station/,https://zhongsai-steelstructure.com/zh/projects/singapore-j107-mrt-station,200,308,/zh/projects/singapore-j107-mrt-station/,https://zhongsai-steelstructure.com/zh/projects/singapore-j107-mrt-station/,新加坡LTA J107地铁站 | 中赛钢结构项目案例,新加坡LTA J107地铁站,329270166ac5,,non-slash版本状态=308,REVIEW
https://zhongsai-steelstructure.com/zh/projects/macau-londoner/,https://zhongsai-steelstructure.com/zh/projects/macau-londoner,200,308,/zh/projects/macau-londoner/,https://zhongsai-steelstructure.com/zh/projects/macau-londoner/,澳门伦敦人项目 | 中赛钢结构项目案例,澳门伦敦人项目,52b2d3cae174,,non-slash版本状态=308,REVIEW
https://zhongsai-steelstructure.com/zh/projects/macau-city-of-dreams-phase2/,https://zhongsai-steelstructure.com/zh/projects/macau-city-of-dreams-phase2,200,308,/zh/projects/macau-city-of-dreams-phase2/,https://zhongsai-steelstructure.com/zh/projects/macau-city-of-dreams-phase2/,澳门新濠影汇二期 | 中赛钢结构项目案例,澳门新濠影汇二期,30063aab98dc,,non-slash版本状态=308,REVIEW
https://zhongsai-steelstructure.com/zh/projects/singapore-sats-bup-centre/,https://zhongsai-steelstructure.com/zh/projects/singapore-sats-bup-centre,200,308,/zh/projects/singapore-sats-bup-centre/,https://zhongsai-steelstructure.com/zh/projects/singapore-sats-bup-centre/,新加坡樟宜机场SATS货运中心 | 中赛钢结构项目案例,新加坡樟宜机场SATS货运中心,2102bd873f49,,non-slash版本状态=308,REVIEW
https://zhongsai-steelstructure.com/zh/projects/singapore-mcc-innocentre/,https://zhongsai-steelstructure.com/zh/projects/singapore-mcc-innocentre,200,308,/zh/projects/singapore-mcc-innocentre/,https://zhongsai-steelstructure.com/zh/projects/singapore-mcc-innocentre/,新加坡MCC Innocentre | 中赛钢结构项目案例,新加坡MCC Innocentre,092ffb3b39bd,,non-slash版本状态=308,REVIEW
https://zhongsai-steelstructure.com/zh/projects/singapore-airport-t2-connect/,https://zhongsai-steelstructure.com/zh/projects/singapore-airport-t2-connect,200,308,/zh/projects/singapore-airport-t2-connect/,https://zhongsai-steelstructure.com/zh/projects/singapore-airport-t2-connect/,新加坡樟宜机场T2连接 | 中赛钢结构项目案例,新加坡樟宜机场T2连接,26ce16855149,,non-slash版本状态=308,REVIEW
https://zhongsai-steelstructure.com/zh/projects/singapore-sentosa-waterfront-hotel/,https://zhongsai-steelstructure.com/zh/projects/singapore-sentosa-waterfront-hotel,200,308,/zh/projects/singapore-sentosa-waterfront-hotel/,https://zhongsai-steelstructure.com/zh/projects/singapore-sentosa-waterfront-hotel/,新加坡圣淘沙名胜世界酒店 | 中赛钢结构项目案例,新加坡圣淘沙名胜世界酒店,4c1b9e6212b0,,non-slash版本状态=308,REVIEW
https://zhongsai-steelstructure.com/en/blog/how-to-import-steel-structure-from-china-complete-guide/,https://zhongsai-steelstructure.com/en/blog/how-to-import-steel-structure-from-china-complete-guide,200,308,/en/blog/how-to-import-steel-structure-from-china-complete-guide/,https://zhongsai-steelstructure.com/en/blog/how-to-import-steel-structure-from-china-complete-guide/,How to Import Steel Structure from China: Complete Guide | ZhongSai,How to Import Steel Structure from China: Complete Guide,0cbfde9dd520,,non-slash版本状态=308,REVIEW
https://zhongsai-steelstructure.com/en/blog/how-to-import-steel-structure-from-china-to-africa/,https://zhongsai-steelstructure.com/en/blog/how-to-import-steel-structure-from-china-to-africa,200,308,/en/blog/how-to-import-steel-structure-from-china-to-africa/,https://zhongsai-steelstructure.com/en/blog/how-to-import-steel-structure-from-china-to-africa/,How to Import Steel Structure from China to Africa: Complete Guide | ZhongSai,How to Import Steel Structure from China to Africa: Complete Guide,3eea79600a5f,,non-slash版本状态=308,REVIEW
https://zhongsai-steelstructure.com/en/blog/shipping-cost-steel-structure-from-china/,https://zhongsai-steelstructure.com/en/blog/shipping-cost-steel-structure-from-china,200,308,/en/blog/shipping-cost-steel-structure-from-china/,https://zhongsai-steelstructure.com/en/blog/shipping-cost-steel-structure-from-china/,Shipping Cost for Steel Structure from China: Freight Guide | ZhongSai,Shipping Cost for Steel Structure from China: Freight Guide,d556a681b57e,,non-slash版本状态=308,REVIEW
https://zhongsai-steelstructure.com/en/blog/steel-structure-container-loading-guide/,https://zhongsai-steelstructure.com/en/blog/steel-structure-container-loading-guide,200,308,/en/blog/steel-structure-container-loading-guide/,https://zhongsai-steelstructure.com/en/blog/steel-structure-container-loading-guide/,Steel Structure Container Loading Guide | ZhongSai,Steel Structure Container Loading Guide,eae02ca323e8,,non-slash版本状态=308,REVIEW
https://zhongsai-steelstructure.com/en/blog/steel-warehouse-cost-complete-guide/,https://zhongsai-steelstructure.com/en/blog/steel-warehouse-cost-complete-guide,200,308,/en/blog/steel-warehouse-cost-complete-guide/,https://zhongsai-steelstructure.com/en/blog/steel-warehouse-cost-complete-guide/,Steel Warehouse Cost: Factors Affecting Price from China | ZhongSai,Steel Warehouse Cost: Factors Affecting Price from China,0b118a9ada62,,non-slash版本状态=308,REVIEW
https://zhongsai-steelstructure.com/en/blog/how-to-choose-steel-structure-supplier/,https://zhongsai-steelstructure.com/en/blog/how-to-choose-steel-structure-supplier,200,308,/en/blog/how-to-choose-steel-structure-supplier/,https://zhongsai-steelstructure.com/en/blog/how-to-choose-steel-structure-supplier/,How to Choose a Steel Structure Manufacturer in China: Complete Buyer Guide,How to Choose a Steel Structure Manufacturer in China,8996c8d3e88f,,non-slash版本状态=308,REVIEW
https://zhongsai-steelstructure.com/zh/blog/gangjiegou-changfang-zaojia-zhinan/,https://zhongsai-steelstructure.com/zh/blog/gangjiegou-changfang-zaojia-zhinan,200,308,/zh/blog/gangjiegou-changfang-zaojia-zhinan/,https://zhongsai-steelstructure.com/zh/blog/gangjiegou-changfang-zaojia-zhinan/,钢结构厂房造价影响因素完整指南 | 中赛钢构,钢结构厂房造价影响因素完整指南 | 中赛钢构,315daa21c4a1,,non-slash版本状态=308,REVIEW
https://zhongsai-steelstructure.com/zh/blog/gangjiegou-gongchang-xuanze-zhinan/,https://zhongsai-steelstructure.com/zh/blog/gangjiegou-gongchang-xuanze-zhinan,200,308,/zh/blog/gangjiegou-gongchang-xuanze-zhinan/,https://zhongsai-steelstructure.com/zh/blog/gangjiegou-gongchang-xuanze-zhinan/,如何选择中国钢结构厂家：海外采购完整评估指南,如何选择中国钢结构厂家,afc660ce0a3d,,non-slash版本状态=308,REVIEW
https://zhongsai-steelstructure.com/en/blog/en/common-mistakes-importing-steel-structures-china.md/,https://zhongsai-steelstructure.com/en/blog/en/common-mistakes-importing-steel-structures-china.md,404,404,,,,,,,slash版本状态=404; non-slash版本状态=404,FIX
https://zhongsai-steelstructure.com/en/blog/en/how-to-steel-structure-cost.md/,https://zhongsai-steelstructure.com/en/blog/en/how-to-steel-structure-cost.md,404,404,,,,,,,slash版本状态=404; non-slash版本状态=404,FIX
https://zhongsai-steelstructure.com/en/blog/en/import-steel-from-china-cost.md/,https://zhongsai-steelstructure.com/en/blog/en/import-steel-from-china-cost.md,404,404,,,,,,,slash版本状态=404; non-slash版本状态=404,FIX
https://zhongsai-steelstructure.com/en/blog/en/steel-structure-building-lifespan-guide.md/,https://zhongsai-steelstructure.com/en/blog/en/steel-structure-building-lifespan-guide.md,404,404,,,,,,,slash版本状态=404; non-slash版本状态=404,FIX
https://zhongsai-steelstructure.com/en/blog/en/steel-structure-corrosion-protection-coating-guide.md/,https://zhongsai-steelstructure.com/en/blog/en/steel-structure-corrosion-protection-coating-guide.md,404,404,,,,,,,slash版本状态=404; non-slash版本状态=404,FIX
https://zhongsai-steelstructure.com/en/blog/en/steel-structure-fabrication-drawings-documents-required.md/,https://zhongsai-steelstructure.com/en/blog/en/steel-structure-fabrication-drawings-documents-required.md,404,404,,,,,,,slash版本状态=404; non-slash版本状态=404,FIX
https://zhongsai-steelstructure.com/en/blog/en/steel-structure-installation-guide.md/,https://zhongsai-steelstructure.com/en/blog/en/steel-structure-installation-guide.md,404,404,,,,,,,slash版本状态=404; non-slash版本状态=404,FIX
https://zhongsai-steelstructure.com/en/blog/en/steel-structure-welding-quality-control-guide.md/,https://zhongsai-steelstructure.com/en/blog/en/steel-structure-welding-quality-control-guide.md,404,404,,,,,,,slash版本状态=404; non-slash版本状态=404,FIX
https://zhongsai-steelstructure.com/zh/blog/zh/common-mistakes-importing-steel-structures-china.md/,https://zhongsai-steelstructure.com/zh/blog/zh/common-mistakes-importing-steel-structures-china.md,404,404,,,,,,,slash版本状态=404; non-slash版本状态=404,FIX
https://zhongsai-steelstructure.com/zh/blog/zh/how-to-steel-structure-cost.md/,https://zhongsai-steelstructure.com/zh/blog/zh/how-to-steel-structure-cost.md,404,404,,,,,,,slash版本状态=404; non-slash版本状态=404,FIX
https://zhongsai-steelstructure.com/zh/blog/zh/import-steel-from-china-cost.md/,https://zhongsai-steelstructure.com/zh/blog/zh/import-steel-from-china-cost.md,404,404,,,,,,,slash版本状态=404; non-slash版本状态=404,FIX
https://zhongsai-steelstructure.com/zh/blog/zh/steel-structure-building-lifespan-guide.md/,https://zhongsai-steelstructure.com/zh/blog/zh/steel-structure-building-lifespan-guide.md,404,404,,,,,,,slash版本状态=404; non-slash版本状态=404,FIX
https://zhongsai-steelstructure.com/zh/blog/zh/steel-structure-corrosion-protection-coating-guide.md/,https://zhongsai-steelstructure.com/zh/blog/zh/steel-structure-corrosion-protection-coating-guide.md,404,404,,,,,,,slash版本状态=404; non-slash版本状态=404,FIX
https://zhongsai-steelstructure.com/zh/blog/zh/steel-structure-fabrication-drawings-documents-required.md/,https://zhongsai-steelstructure.com/zh/blog/zh/steel-structure-fabrication-drawings-documents-required.md,404,404,,,,,,,slash版本状态=404; non-slash版本状态=404,FIX
https://zhongsai-steelstructure.com/zh/blog/zh/steel-structure-installation-guide.md/,https://zhongsai-steelstructure.com/zh/blog/zh/steel-structure-installation-guide.md,404,404,,,,,,,slash版本状态=404; non-slash版本状态=404,FIX
https://zhongsai-steelstructure.com/zh/blog/zh/steel-structure-welding-quality-control-guide.md/,https://zhongsai-steelstructure.com/zh/blog/zh/steel-structure-welding-quality-control-guide.md,404,404,,,,,,,slash版本状态=404; non-slash版本状态=404,FIX
